INTENT NAME;PARENT'S INTENT;IS PARENT?;;it
rumore-fuori;;;user-input;C'è qualcuno in casa? 
rumore-fuori;;;user-input;cosa starà facendo tutto sto casino
rumore-fuori;;;user-input;Che fastidio questo rumore 
rumore-fuori;;;user-input;Hai sentito? Che strano rumore
rumore-fuori;;;user-input;Che fanno i vicini?
rumore-fuori;;;user-input;Lo hai sentito anche tu quel rumore?
rumore-fuori;;;user-input;Cos'è questo frastuono?
rumore-fuori;;;user-input;Cos'era quel rumore?
rumore-fuori;;;user-input;Che strano rumore, cos'è?
rumore-fuori;;;user-input;Cosa stanno facendo fuori?
rumore-fuori;;;user-input;Sento un rumore strano.
rumore-fuori;;;user-input;Credo che fuori stia succendo qualcosa
rumore-fuori;;;user-input;Cosa è stato questo rumore?
rumore-fuori;;;user-input;Avete sentito anche voi?
rumore-fuori;;;user-input;Non ho sentito cosa hai detto per via del rumore
rumore-fuori;;;user-input;L'allarme dei vicini è fastidioso
rumore-fuori;;;user-input;cosa può essere a quest'ora?
rumore-fuori;;;user-input;C'è stato un rumore inquietante! 
rumore-fuori;;;user-input;ma che combinano i vicini
rumore-fuori;;;user-input;Hai sentito anche tu, Alfred? 
rumore-fuori;;;user-input;C’è qualcosa di insolito fuori
rumore-fuori;;;user-input;Staranno facendo dei lavori?
rumore-fuori;;;user-input;Cos'era quel rumore?
rumore-fuori;;;user-input;C'è caos proveniente dall'esterno
rumore-fuori;;;user-input;Hai sentito?
rumore-fuori;;;user-input;Cos'è questo rumore?
rumore-fuori;;;user-input;Cos'è questo rumore!
rumore-fuori;;;user-input;Che cos'è tutta questa confusione?
rumore-fuori;;;user-input;Mi è parso di sentire un rumore venire da fuori
rumore-fuori;;;user-input;Che spavento. Non me lo aspettavo
rumore-fuori;;;user-input;Che succede fuori?
rumore-fuori;;;user-input;Anche oggi devono fare i lavori!
rumore-fuori;;;user-input;Ci sarà stato un incidente?
rumore-fuori;;;user-input;mi è sembrato di sentire uno strano rumore
rumore-fuori;;;user-input;È caduto qualcosa? 
rumore-fuori;;;user-input;che succede là fuori?
rumore-fuori;;;user-input;Cos'è è stato, Alfred? 
rumore-fuori;;;user-input;Ho sentito un rumore, cosa sarà?
rumore-fuori;;;user-input;Cosa sarà a fare questo rumore?
rumore-fuori;;;user-input;Oddio che spavento quel rumore
rumore-fuori;;;user-input;Stanno schiamazzando qua intorno
rumore-fuori;;;user-input;Che cavolo è stato?
rumore-fuori;;;user-input;Cosa è stato questo rumore?
rumore-fuori;;;user-input;Che spavento!
rumore-fuori;;;user-input;Mi chiedo che cosa stia succedendo.
rumore-fuori;;;user-input;Mi è parso di sentire qualcuno qua fuori
rumore-fuori;;;user-input;Avete visto quel lampo tutto ad un tratto ?
rumore-fuori;;;user-input;Cos'era quel rumore?
rumore-fuori;;;user-input;Forse è caduto qualcosa fuori
rumore-fuori;;;user-input;Sembra uno sparo
rumore-fuori;;;user-input;che botta!
rumore-fuori;;;user-input;Che cos'è stato quel frastuono? 
rumore-fuori;;;user-input;ma cosa c'è fuori dalla finestra
rumore-fuori;;;user-input;Questo rumore mi snerva
rumore-fuori;;;user-input;Bisogna andare a controllare fuori, ho sentito qualcosa di strano
rumore-fuori;;;user-input;Non si può mai stare tranquilli.
;;;;
odore-sgradevole;;;user-input;Cos'è questa puzza?
odore-sgradevole;;;user-input;C'è odore sgradevole
odore-sgradevole;;;user-input;Senti questo odore ?
odore-sgradevole;;;user-input;C'è puzza
odore-sgradevole;;;user-input;Che puzza!
odore-sgradevole;;;user-input;Che odoraccio!
odore-sgradevole;;;user-input;C'è un cattivo odore in questa stanza
odore-sgradevole;;;user-input;Che puzza
odore-sgradevole;;;user-input;Che puzza
odore-sgradevole;;;user-input;Che puzza
odore-sgradevole;;;user-input;Che puzza
odore-sgradevole;;;user-input;c'è un cattivo odore
odore-sgradevole;;;user-input;C'è un cattivo odore in sala
odore-sgradevole;;;user-input;che puzza
odore-sgradevole;;;user-input;Ma che puzza 
odore-sgradevole;;;user-input;Che fetore! 
odore-sgradevole;;;user-input;Che puzza.
odore-sgradevole;;;user-input;Che odoraccio!
odore-sgradevole;;;user-input;In questa casa non si respira dal tanfo
odore-sgradevole;;;user-input;Che puzza!
odore-sgradevole;;;user-input;C'è qualcosa che puzza
odore-sgradevole;;;user-input;Cos'è questo odore?
odore-sgradevole;;;user-input;Mi chiedo da dove arrivi quest'odore.
odore-sgradevole;;;user-input;Non c'è un buon odore
odore-sgradevole;;;user-input;Che odore di fogna qui dentro
odore-sgradevole;;;user-input;Che è questa puzza?
odore-sgradevole;;;user-input;Soffoco
odore-sgradevole;;;user-input;Il cavolo è cotto
odore-sgradevole;;;user-input;sembra di essere in una fogna
odore-sgradevole;;;user-input;C'è qualcosa che puzza in cucina 
odore-sgradevole;;;user-input;non sarà mica andato a male qualcosa
odore-sgradevole;;;user-input;Ma da dove arriva questo odore
odore-sgradevole;;;user-input;L’odore qui dentro è insopportabile
odore-sgradevole;;;user-input;Che cosa è questo odore?
odore-sgradevole;;;user-input;Da dove arriva quest'odore?
odore-sgradevole;;;user-input;Che puzza che c'è qui
odore-sgradevole;;;user-input;Cos'è che fa questa puzza?
odore-sgradevole;;;user-input;C'è uno strano odore
odore-sgradevole;;;user-input;Apri la finestra!
odore-sgradevole;;;user-input;Senti anche tu questa puzza?
odore-sgradevole;;;user-input;Sento uno strano odore
odore-sgradevole;;;user-input;Che tanfo che c'è qui
odore-sgradevole;;;user-input;Cos'è sto odore?
odore-sgradevole;;;user-input;Questo odore mi da la nausea
odore-sgradevole;;;user-input;È marcito qualcosa
odore-sgradevole;;;user-input;ma cos'è questo tanfo?
odore-sgradevole;;;user-input;C'è aria viziata in camera
odore-sgradevole;;;user-input;ma che è morto qualcosa qui dentro?
odore-sgradevole;;;user-input;Ma cos'è questa roba
odore-sgradevole;;;user-input;Questa casa ha un odore pessimo
odore-sgradevole;;;user-input;Alfredo hai scorrato?
odore-sgradevole;;;user-input;Sento una strana puzza
odore-sgradevole;;;user-input;Da dove viene questo cattivo odore?
odore-sgradevole;;;user-input;Da dove proviene questo odore?
odore-sgradevole;;;user-input;C'è un cattivo odore nell'aria
odore-sgradevole;;;user-input;Che schifo!
odore-sgradevole;;;user-input;Sai come mai ci sia quest'odore?
odore-sgradevole;;;user-input;C'è qualcosa che puzza in questa stanza
odore-sgradevole;;;user-input;Non sentite questo odore nauseante?
odore-sgradevole;;;user-input;Che sbanfa
odore-sgradevole;;;user-input;Forse dovrei buttare la spazzatura
odore-sgradevole;;;user-input;Questo odore è fastidioso
odore-sgradevole;;;user-input;che puzza!
odore-sgradevole;;;user-input;C'è odore di gas in cucina
odore-sgradevole;;;user-input;che è sto odore?
odore-sgradevole;;;user-input;Non si respira qua dentro 
odore-sgradevole;;;user-input;Credo sia meglio comprare un deodorante per ambienti 
odore-sgradevole;;;user-input;Che tanfo.
odore-sgradevole;;;user-input;Ma che puzza!
odore-sgradevole;;;user-input;L'aria nella stanza è viziata
odore-sgradevole;;;user-input;Che odore sgradevole!
odore-sgradevole;;;user-input;Sento puzza
odore-sgradevole;;;user-input;Prendo un deodorante
odore-sgradevole;;;user-input;Sta bruciando qualcosa?
odore-sgradevole;;;user-input;Mi sembra di sentire puzza di qualcosa
odore-sgradevole;;;user-input;Che odore insopportabile.
odore-sgradevole;;;user-input;Qualcuno ha mollato?
odore-sgradevole;;;user-input;Sto andando in apnea
odore-sgradevole;;;user-input;La lettiera del gatto è sporca
odore-sgradevole;;;user-input;da dove viene questo odoraccio?
odore-sgradevole;;;user-input;Questo odore è insopportabile 
odore-sgradevole;;;user-input;che schifo di odore
odore-sgradevole;;;user-input;Alfred, sei stato tu? 
odore-sgradevole;;;user-input;Sarebbe meglio aprire la finestra per fare uscire questa puzza
odore-sgradevole;;;user-input;Non si può stare qua dentro!
;;;;
gas;;;user-input;Sento puzza di gas
gas;;;user-input;Secondo me c'è una perdita di gas
gas;;;user-input;C'è il gas acceso!
gas;;;user-input;C'è puzza di gas
gas;;;user-input;C'è il gas aperto?
gas;;;user-input;C'è odore di gas.
gas;;;user-input;Ho paura di aver lasciato il gas aperto
gas;;;user-input;Non sentite anche voi odore di gas?
gas;;;user-input;Qualcuno ha mollato?
gas;;;user-input;Non respirate!
gas;;;user-input;Anche voi sentire questo odore?
gas;;;user-input;sento odore di gas
gas;;;user-input;C'è puzza di gas in cucina
gas;;;user-input;che puzza di gas
gas;;;user-input;Che puzza di gas
gas;;;user-input;C’è odore di gas
gas;;;user-input;Avrò lasciato il gas aperto?
gas;;;user-input;Questa puzza è gas?
gas;;;user-input;C'è puzza di metano
gas;;;user-input;Che puzza di gas!
gas;;;user-input;C'è del gas nell'aria
gas;;;user-input;Perché c'è odore di gas?
gas;;;user-input;Penso che ci sia odore di gas.
gas;;;user-input;Temo ci sia una fuga di gas
gas;;;user-input;La cucina perde gas. Non senti?
gas;;;user-input;Cos'è sto odore?
gas;;;user-input;Rischiamo di saltare in aria
gas;;;user-input;Se rotto il tubo
gas;;;user-input;c'è puzza di gas
gas;;;user-input;C'è un odore che viene dai fornelli
gas;;;user-input;spero che la stanza non si sia riempita di gas
gas;;;user-input;Non respiro
gas;;;user-input;Che puzza di gas qui!
gas;;;user-input;Che odore strano, da dove verrà?
gas;;;user-input;La senti anche tu la puzza di gas?
gas;;;user-input;Hai chiuso il gas? Sento cattivo odore
gas;;;user-input;Abbiamo lasciato il gas aperto?
gas;;;user-input;Sento puzza di gas
gas;;;user-input;Apri la finestra!
gas;;;user-input;Attenzione, c'è odore di gas.
gas;;;user-input;Ho paura ci sia una perdita di gas
gas;;;user-input;La stanza è piena di gas.
gas;;;user-input;È odore di gas questo?
gas;;;user-input;Che puzza di gas!
gas;;;user-input;Ci deve essere una perdita
gas;;;user-input;avrò lasciato il gas acceso
gas;;;user-input;C'è un pessimo odore in cucina
gas;;;user-input;spero che la caldaia non stia perdendo
gas;;;user-input;Hai lasciato il fornello acceso, Alfred? 
gas;;;user-input;Potrebbe esserci una fuga di gas, ne sento l’odore
gas;;;user-input;Ci sarà una perdita?
gas;;;user-input;Mi sembra ci sia odore di gas
gas;;;user-input;C'è odore di gas
gas;;;user-input;C'è odore di gas!
gas;;;user-input;Sento odore di gas
gas;;;user-input;Chiudi il gas!
gas;;;user-input;Senti anche tu odore di gas?
gas;;;user-input;Sento puzza di gas
gas;;;user-input;Che puzza di gas
gas;;;user-input;Ci sono i fornelli accesi?
gas;;;user-input;Controllo un attimo i fornelli
gas;;;user-input;C'è puzza di gas
gas;;;user-input;potrebbe esserci una perdita di gas
gas;;;user-input;C'è un odore sospetto in casa 
gas;;;user-input;avrò lasciato i fornelli accesi?
gas;;;user-input;C'è una perdita di gas
gas;;;user-input;Sento una preoccupante puzza di gas
gas;;;user-input;Sembra ci sia odore di gas.
gas;;;user-input;Ci deve essere una perdita di gas!
gas;;;user-input;C'è un sentore di gas nella stanza
gas;;;user-input;Chiudi il gas!
gas;;;user-input;Cos'è questa puzza di gas
gas;;;user-input;Non accendere i fornelli!
gas;;;user-input;I fornelli sono accesi.
gas;;;user-input;Mi sembra di sentire odore di gas
gas;;;user-input;Si respira solo gas qui dentro.
gas;;;user-input;Puzza di gas?
gas;;;user-input;Cos'è questo odore sgradevole
gas;;;user-input;È finita la bombola
gas;;;user-input;mi sento soffocare, c'è odore di gas
gas;;;user-input;C'è puzza in cucina 
gas;;;user-input;meglio non fumare qui dentro con sta puzza di gas
gas;;;user-input;Mi serve aria
gas;;;user-input;Senti. Non trovi ci sia puzza di gas?
gas;;;user-input;C'e' qualcosa che non va.
;;;;
sentirsi-soffocare;;;user-input;Oddio non riesco a respirare
sentirsi-soffocare;;;user-input;Mi manca l'aria
sentirsi-soffocare;;;user-input;Mi manca l'aria!
sentirsi-soffocare;;;user-input;Non riesco a respirare
sentirsi-soffocare;;;user-input;Non mi sento bene
sentirsi-soffocare;;;user-input;Aiuto, mi sento soffocare!
sentirsi-soffocare;;;user-input;Mi manca l'aria
sentirsi-soffocare;;;user-input;Non respiro
sentirsi-soffocare;;;user-input;Non c'è aria qua dentro
sentirsi-soffocare;;;user-input;Non respiro
sentirsi-soffocare;;;user-input;Non respiro
sentirsi-soffocare;;;user-input;si soffoca
sentirsi-soffocare;;;user-input;Non si respira qui dentro 
sentirsi-soffocare;;;user-input;soffoco
sentirsi-soffocare;;;user-input;Oddio Alfred, mi manca l'aria 
sentirsi-soffocare;;;user-input;Mi manca il respiro
sentirsi-soffocare;;;user-input;Non si respira oggi.
sentirsi-soffocare;;;user-input;Ho bisogno di ossigeno
sentirsi-soffocare;;;user-input;Sto morendo asfissiata
sentirsi-soffocare;;;user-input;Mi manca il respiro!
sentirsi-soffocare;;;user-input;Sento che mi manca l'aria
sentirsi-soffocare;;;user-input;Mi sento soffocare
sentirsi-soffocare;;;user-input;Ho un mancamento.
sentirsi-soffocare;;;user-input;Non c'è un filo d'aria
sentirsi-soffocare;;;user-input;Sto male: ho fame d'aria
sentirsi-soffocare;;;user-input;Aiutatemi soffoco!
sentirsi-soffocare;;;user-input;Aiuto, mi sento soffocare
sentirsi-soffocare;;;user-input;C'è troppa polvere, ho l'allergia
sentirsi-soffocare;;;user-input;ho un nodo in gola, mi manca il fiato
sentirsi-soffocare;;;user-input;Non si respira in cucina
sentirsi-soffocare;;;user-input;mi sta venendo un attacco di claustrofobia
sentirsi-soffocare;;;user-input;Ho bisogno di una boccata d'aria 
sentirsi-soffocare;;;user-input;Soffoco!
sentirsi-soffocare;;;user-input;Non mi sento bene.
sentirsi-soffocare;;;user-input;Sto soffocando
sentirsi-soffocare;;;user-input;Non riesco a respirare
sentirsi-soffocare;;;user-input;Ho l'affanno!
sentirsi-soffocare;;;user-input;Non respiro, mi manca l'aria
sentirsi-soffocare;;;user-input;Mi manca l'aria
sentirsi-soffocare;;;user-input;Mi manca l'aria.
sentirsi-soffocare;;;user-input;In questa stanza manca l'aria
sentirsi-soffocare;;;user-input;Aiuto!Sto per soffocare
sentirsi-soffocare;;;user-input;*respira affanato*
sentirsi-soffocare;;;user-input;Sto avendo un attacco di panico
sentirsi-soffocare;;;user-input;Non c'è ossigeno nell'aria
sentirsi-soffocare;;;user-input;non si respira
sentirsi-soffocare;;;user-input;Mi manca l'aria in questa stanza 
sentirsi-soffocare;;;user-input;c'è un'aria pesantissima qui dentro
sentirsi-soffocare;;;user-input;Mi serve ossigeno 
sentirsi-soffocare;;;user-input;Aiuto! Mi manca l’aria
sentirsi-soffocare;;;user-input;Potrei svenire!
sentirsi-soffocare;;;user-input;Mi manca l'aria
sentirsi-soffocare;;;user-input;Mi sento soffocare
sentirsi-soffocare;;;user-input;Non riesco a respirare bene!
sentirsi-soffocare;;;user-input;Faccio fatica a respirare
sentirsi-soffocare;;;user-input;Fatico a respirare
sentirsi-soffocare;;;user-input;Non respiro.
sentirsi-soffocare;;;user-input;Non riesco a respirare
sentirsi-soffocare;;;user-input;Faccio fatica a prendere aria
sentirsi-soffocare;;;user-input;Soffoco!
sentirsi-soffocare;;;user-input;Ho bisogno di ossigeno
sentirsi-soffocare;;;user-input;Soffoco
sentirsi-soffocare;;;user-input;mi manca l'aria
sentirsi-soffocare;;;user-input;C'è puzza in casa! 
sentirsi-soffocare;;;user-input;mi manca l'aria
sentirsi-soffocare;;;user-input;Sto soffocando 
sentirsi-soffocare;;;user-input;Penso di stare soffocando
sentirsi-soffocare;;;user-input;Mi sento mancare.
sentirsi-soffocare;;;user-input;Aria! Sto male
sentirsi-soffocare;;;user-input;Sto boccheggiando
sentirsi-soffocare;;;user-input;Mi sento soffocare!
sentirsi-soffocare;;;user-input;Non respiro bene
sentirsi-soffocare;;;user-input;Non respiro
sentirsi-soffocare;;;user-input;Fatico a respirare.
sentirsi-soffocare;;;user-input;Ho il fiato corto
sentirsi-soffocare;;;user-input;Mi manca l'ossigeno
sentirsi-soffocare;;;user-input;Aiuto!
sentirsi-soffocare;;;user-input;Questo vestito é troppo stretto
sentirsi-soffocare;;;user-input;Ho il naso tappato per il raffreddore
sentirsi-soffocare;;;user-input;non ho aria
sentirsi-soffocare;;;user-input;C'è troppo odore di chiuso
sentirsi-soffocare;;;user-input;ho un attacco d'asma
sentirsi-soffocare;;;user-input;Aiuto, soffoco 
sentirsi-soffocare;;;user-input;Mi sento soffocare
sentirsi-soffocare;;;user-input;Un po' d'aria non guasterebbe.
;;;;
sete;;;user-input;Che sete
sete;;;user-input;Ho sete
sete;;;user-input;Che sete!
sete;;;user-input;Ho molta sete
sete;;;user-input;Ho sete
sete;;;user-input;Ho molt sete.
sete;;;user-input;Che sete
sete;;;user-input;Ho sete
sete;;;user-input;Una zuzza?
sete;;;user-input;Ho la gola secca
sete;;;user-input;Ho sete
sete;;;user-input;ho sete
sete;;;user-input;Ho la gola secca
sete;;;user-input;ho sete
sete;;;user-input;Che sete 
sete;;;user-input;Ho sete
sete;;;user-input;Che sete!
sete;;;user-input;Mi è venuta una sete
sete;;;user-input;Ho la bocca secca
sete;;;user-input;C'è qualcosa da bere?
sete;;;user-input;Ho bisogno di bere
sete;;;user-input;Vado a bere
sete;;;user-input;Ho la gola secca.
sete;;;user-input;Ho la bocca asciutta
sete;;;user-input;Ho le labbra arse per la sete
sete;;;user-input;C'ho la gola secca
sete;;;user-input;Ho bisogno di bere
sete;;;user-input;Ho bisogno di acqua
sete;;;user-input;ho proprio voglia di bere qualcosa
sete;;;user-input;Ho bisogno di reintegrare un po' d'acqua 
sete;;;user-input;ci vorrebbe una bibita fresca
sete;;;user-input;Ho voglia di acqua 
sete;;;user-input;Datemi dell’acqua
sete;;;user-input;Non ricordo l'ultima volta che ho bevuto.
sete;;;user-input;Mi passi l'acqua
sete;;;user-input;C'è dell'acqua?
sete;;;user-input;Beviamo qualcosa?
sete;;;user-input;Ho sete e vorrei bere
sete;;;user-input;Vorrei qualcosa da bere
sete;;;user-input;Mi serve qualcosa da bere.
sete;;;user-input;Vado a prendere un pò d'acqua
sete;;;user-input;Ho la bocca asciutta.
sete;;;user-input;Dell'acqua?
sete;;;user-input;Mi scolerei l'intera bottiglia
sete;;;user-input;Ho la gola secca
sete;;;user-input;non bevo da ore
sete;;;user-input;Ho la bocca impastata 
sete;;;user-input;mi sento la lingua felpata
sete;;;user-input;Ho la gola secca
sete;;;user-input;Ho bisogno di acqua 
sete;;;user-input;Che ho da bere?
sete;;;user-input;Mi prendo un bicchiere d'acqua
sete;;;user-input;Vorrei qualcosa da bere
sete;;;user-input;Ho sete!
sete;;;user-input;Ho sete
sete;;;user-input;Vorrei un bicchiere d'acqua
sete;;;user-input;Devo bere dell'acqua.
sete;;;user-input;Ho molta sete
sete;;;user-input;Vorrei un pò di acqua da bere
sete;;;user-input;Che sete
sete;;;user-input;Ho la bocca asciutta
sete;;;user-input;Sono disidrara
sete;;;user-input;ho la bocca asciutta
sete;;;user-input;Mi serve un bicchiere d acqua fresca 
sete;;;user-input;ho la gola secca
sete;;;user-input;Mi serve da bere 
sete;;;user-input;Ho la gola secca
sete;;;user-input;Non bevo da un sacco.
sete;;;user-input;Ho la gola secca
sete;;;user-input;Non bevo da ieri
sete;;;user-input;Mi prendo qualcosa da bere
sete;;;user-input;Ho la gola secca
sete;;;user-input;Prendo dell'acqua
sete;;;user-input;Sono disidratata.
sete;;;user-input;Ho la gola secca
sete;;;user-input;Mi sento la gola secca
sete;;;user-input;Ho sete
sete;;;user-input;Sono disidratata
sete;;;user-input;Non bevo da troppo tempo
sete;;;user-input;muoio di sete
sete;;;user-input;Sto morendo di sete
sete;;;user-input;mi piacerebbe un bel bicchiere d'acqua ora
sete;;;user-input;Muoio di sete 
sete;;;user-input;Che arsura! Questa sete è insopportabile
sete;;;user-input;Ho la gola secca.
;;;;
esercizio-fisico;;;user-input;Vado a fare un po' di ginnastica
esercizio-fisico;;;user-input;Vado a correre
esercizio-fisico;;;user-input;Vado a fare sport!
esercizio-fisico;;;user-input;Vado a fare una corsetta
esercizio-fisico;;;user-input;Vado a fare ginnastica
esercizio-fisico;;;user-input;Devo uscire a correre.
esercizio-fisico;;;user-input;Devo andare a correre
esercizio-fisico;;;user-input;Torno presto. Vado a fare una corsetta
esercizio-fisico;;;user-input;Vado in palestra
esercizio-fisico;;;user-input;Vado un po' a correre
esercizio-fisico;;;user-input;Odio fare ginnastica quando fa caldo
esercizio-fisico;;;user-input;ora mi vesto e vado a correre
esercizio-fisico;;;user-input;Vado a correre
esercizio-fisico;;;user-input;devo uscire a correre
esercizio-fisico;;;user-input;Devo andare a correre
esercizio-fisico;;;user-input;Devo andare ad allenarmi
esercizio-fisico;;;user-input;Dove sono le scarpe?
esercizio-fisico;;;user-input;Preparo la borsa per la palestra
esercizio-fisico;;;user-input;Esco per fare esercizio fisico
esercizio-fisico;;;user-input;Esco per andare a fare un po' di sport!
esercizio-fisico;;;user-input;Vado a fare esercizio fisico
esercizio-fisico;;;user-input;Vado a correre
esercizio-fisico;;;user-input;Vado a fare esercizio, vuoi venire con me?
esercizio-fisico;;;user-input;Sto per andare a giocare a pallavolo
esercizio-fisico;;;user-input;Venite anche voi a fare un giro in bici con me?
esercizio-fisico;;;user-input;Io esco che vado a correre
esercizio-fisico;;;user-input;Sono troppo molla
esercizio-fisico;;;user-input;Al parco hanno installato un percorso fitness, voglio provarlo
esercizio-fisico;;;user-input;vorrei uscire per fare esercizi ma non ho neanche voglia di vestirmi
esercizio-fisico;;;user-input;Vado a prepararmi per la prova costume 
esercizio-fisico;;;user-input;avrò preso tutto per la palestra?
esercizio-fisico;;;user-input;Esco a farmi una nuotata Alfred 
esercizio-fisico;;;user-input;Vado a fare esercizio fisico
esercizio-fisico;;;user-input;La parte più difficile è trovare le cose.
esercizio-fisico;;;user-input;Ora vado ad allenarmi
esercizio-fisico;;;user-input;Oggi ho la lezione in palestra
esercizio-fisico;;;user-input;Devo andare a fare sport!
esercizio-fisico;;;user-input;Devo andare a correre
esercizio-fisico;;;user-input;Vado in palestra
esercizio-fisico;;;user-input;Non voglio stare sempre in casa a dormire, ho bisogno di muovermi.
esercizio-fisico;;;user-input;devo prepararmi per andare in palestra
esercizio-fisico;;;user-input;Arrivo dopo un'ora di jogging
esercizio-fisico;;;user-input;Vado a correre
esercizio-fisico;;;user-input;Devo dimagrire
esercizio-fisico;;;user-input;Vado fare una corsa
esercizio-fisico;;;user-input;faccio un salto in palestra
esercizio-fisico;;;user-input;Vado in piscina 
esercizio-fisico;;;user-input;devo ricordarmi di prendere le scarpe da corsa
esercizio-fisico;;;user-input;Vado un po' in palestra 
esercizio-fisico;;;user-input;C’è bisogno di un po’ di esercizio 
esercizio-fisico;;;user-input;Non ne ho voglia ma dopo starò meglio.
esercizio-fisico;;;user-input;Esco per andare a correre
esercizio-fisico;;;user-input;Devo uscire a fare sport
esercizio-fisico;;;user-input;Esco a fare sport!
esercizio-fisico;;;user-input;Esco e vado a correre
esercizio-fisico;;;user-input;Esco!
esercizio-fisico;;;user-input;Voglio andare fuori per muovermi un po'.
esercizio-fisico;;;user-input;Tra poco andrò in piscina
esercizio-fisico;;;user-input;Vieni anche tu in palestra con me?
esercizio-fisico;;;user-input;Vado a nuotare
esercizio-fisico;;;user-input;Sono fuori forma
esercizio-fisico;;;user-input;La palestra di Luis mi piace tanto
esercizio-fisico;;;user-input;vado a fare una corsetta
esercizio-fisico;;;user-input;Vado in palestra 
esercizio-fisico;;;user-input;spero di non dimenticare la roba di palestra da nessuna parte
esercizio-fisico;;;user-input;Alfred, esco a correre
